,phrase,label,sentiment,subjectivity,language,count
Die Hoffnungen der Ukraine,Die Hoffnungen der Ukraine,MISC,,,de,2
amerikanisches,amerikanisches,MISC,,,de,2
Mehr Nordkorea,Mehr Nordkorea,MISC,,,de,2
Eurovi,Eurovi,MISC,,,de,2
Bundeskongress der Jusos,Bundeskongress der Jusos,MISC,,,de,2
EIG,EIG,MISC,,,en,2
Spanischer,Spanischer,MISC,,,de,2
Angriff auf,Angriff auf,MISC,,,de,2
MGs,MGs,MISC,,,de,2
Steam Deck,Steam Deck,MISC,,,de,2
Ölpreis,Ölpreis,MISC,,,de,2
CoV-Lockdowns,CoV-Lockdowns,MISC,,,de,2
Limited,Limited,MISC,,,de,2
Corona-Pause,Corona-Pause,MISC,,,de,2
Photovoltaik-Anlagen,Photovoltaik-Anlagen,MISC,,,de,2
Europarats+++,Europarats+++,MISC,,,de,2
Highlight des Jahres,Highlight des Jahres,MISC,,,de,2
Einkesselung,Einkesselung,MISC,,,de,2
Gasag-Tochter,Gasag-Tochter,MISC,,,de,2
Bachmut geschwächt +++ Atomkraftwerk Saporischschja,Bachmut geschwächt +++ Atomkraftwerk Saporischschja,MISC,,,de,2
Ostsee-Gaspipeline,Ostsee-Gaspipeline,MISC,,,de,2
Ukraine</li><li,Ukraine</li><li,MISC,-0.35,0.0,de,2
Grundversorgern,Grundversorgern,MISC,,,de,2
Vi,Vi,MISC,,,de,2
XXL-Zinsschritt,XXL-Zinsschritt,MISC,,,de,2
Trade-In,Trade-In,MISC,,,de,2
Doppelte Blamage,Doppelte Blamage,MISC,,,de,2
Die ukrainische,Die ukrainische,MISC,,,de,2
Nato-Mitgliedschaft der Ukraine,Nato-Mitgliedschaft der Ukraine,MISC,,,de,2
Nacht zu Sonntag,Nacht zu Sonntag,MISC,,,de,2
Prämien-Aktionen,Prämien-Aktionen,MISC,,,de,2
CSU-geführten bayerischen Staatsregierung,CSU-geführten bayerischen Staatsregierung,MISC,,,de,2
Nato-Mitgliedschaft vor Kriegsende,Nato-Mitgliedschaft vor Kriegsende,MISC,,,de,2
wÃ¤chst,wÃ¤chst,MISC,,,de,2
Pulitzer-Preis,Pulitzer-Preis,MISC,,,de,2
Guardian,Guardian,MISC,,,de,2
Oscars,Oscars,MISC,,,de,2
Russland-Positionen,Russland-Positionen,MISC,,,de,2
Das Wichtigste,Das Wichtigste,MISC,,,de,2
Erdgas-Einkauf,Erdgas-Einkauf,MISC,,,de,2
Exit,Exit,MISC,,,de,2
Goldrausch,Goldrausch,MISC,,,de,2
Russen-Diplomaten,Russen-Diplomaten,MISC,,,de,2
russische Angriffskrieg in der Ukraine,russische Angriffskrieg in der Ukraine,MISC,,,de,2
Friedensnobelpreises,Friedensnobelpreises,MISC,,,de,2
Desinformationsgesetz,Desinformationsgesetz,MISC,,,de,2
Mini,Mini,MISC,,,de,2
Ostdeutschen,Ostdeutschen,MISC,,,de,2
CO₂-Preis,CO₂-Preis,MISC,,,de,2
French Open,French Open,MISC,,,de,2
Gas-Business,Gas-Business,MISC,,,de,2
Südafrikanische,Südafrikanische,MISC,,,de,2
Söldnergruppe Wagner,Söldnergruppe Wagner,MISC,-1.0,0.0,de,2
"Handysucht, Schlafmangel","Handysucht, Schlafmangel",MISC,,,de,2
Startup-Chaos,Startup-Chaos,MISC,,,de,2
Flexport.org,Flexport.org,MISC,,,de,2
Treffen in Hiroshima,Treffen in Hiroshima,MISC,,,de,2
Investitionswelle,Investitionswelle,MISC,,,de,2
Preise für Lebensmittel und Energie,Preise für Lebensmittel und Energie,MISC,,,de,2
Rubel,Rubel,MISC,,,de,2
Solar-Boom,Solar-Boom,MISC,,,de,2
Propaganda-Gehilfen,Propaganda-Gehilfen,MISC,,,de,2
Gr,Gr,MISC,,,de,2
Xbox,Xbox,MISC,,,de,2
MidCat,MidCat,MISC,0.0,0.0,de,2
Angriff auf die Schwarzmeerflotte,Angriff auf die Schwarzmeerflotte,MISC,,,de,2
chinesischem,chinesischem,MISC,,,de,2
Normalität the new,Normalität the new,MISC,,,de,2
Anschlag auf die Bahn,Anschlag auf die Bahn,MISC,,,de,2
hannoversche,hannoversche,MISC,,,de,2
Standorterhalt,Standorterhalt,MISC,,,de,2
Getreide-Abkommens,Getreide-Abkommens,MISC,,,de,2
Jobverlust,Jobverlust,MISC,,,de,2
Wütender Wagner-Chef,Wütender Wagner-Chef,MISC,,,de,2
Ukraine Krieg,Ukraine Krieg,MISC,,,de,2
argentinische,argentinische,MISC,,,de,2
Opec-Ölfördermengen,Opec-Ölfördermengen,MISC,,,de,2
CinemaCon,CinemaCon,MISC,,,de,2
Handelstages,Handelstages,MISC,,,de,2
Fracking-Methode fÃ¶rdern,Fracking-Methode fÃ¶rdern,MISC,,,de,2
Ariadne-Projekts,Ariadne-Projekts,MISC,,,de,2
Terrorwaffen,Terrorwaffen,MISC,,,de,2
Energy Tracker,Energy Tracker,MISC,,,de,2
De…,De…,MISC,0.0,0.0,de,2
russischen Angriffe auf sein Land,russischen Angriffe auf sein Land,MISC,,,de,2
Massenproteste,Massenproteste,MISC,,,de,2
Bayerische,Bayerische,MISC,,,de,2
FrankfurtDer,FrankfurtDer,MISC,,,de,2
Überall in der Ukraine,Überall in der Ukraine,MISC,,,de,2
Hunderte Kinder,Hunderte Kinder,MISC,,,de,2
Kinokassenfront,Kinokassenfront,MISC,,,de,2
Die Militärparade,Die Militärparade,MISC,,,de,2
EU-Ökodesign-Verordnung,EU-Ökodesign-Verordnung,MISC,,,de,2
tagesschau,tagesschau,MISC,,,de,2
Winter-Fußball-WM,Winter-Fußball-WM,MISC,,,de,2
seid,seid,MISC,1.0,0.0,de,2
Berlin to Borders,Berlin to Borders,MISC,,,de,2
Besa,Besa,MISC,,,de,2
Russlands Diamanten-Handel,Russlands Diamanten-Handel,MISC,,,de,2
Russlands Ukrainekrieg,Russlands Ukrainekrieg,MISC,,,de,2
Deutschland Krankenhaus-Schließungen,Deutschland Krankenhaus-Schließungen,MISC,,,de,2
Atomkraft,Atomkraft,MISC,,,de,2
Abkommen zum Export,Abkommen zum Export,MISC,,,de,2
Twitter Alarm,Twitter Alarm,MISC,,,de,2
LNG-Terminal vor Deutschlands Künste,LNG-Terminal vor Deutschlands Künste,MISC,,,de,2
Gas-Entzug,Gas-Entzug,MISC,,,de,2
Aldi Nord,Aldi Nord,MISC,,,de,2
Gas-Fracking,Gas-Fracking,MISC,0.0,0.0,de,2
Erdgas-Lieferungen,Erdgas-Lieferungen,MISC,,,de,2
Doppelwumms,Doppelwumms,MISC,-0.16666666666666666,0.0,de,2
Tag des sowjetischen Sieges,Tag des sowjetischen Sieges,MISC,,,de,2
Austin +++,Austin +++,MISC,,,de,2
Dune 2,Dune 2,MISC,,,de,2
Verteidigungsausgaben +++ G7,Verteidigungsausgaben +++ G7,MISC,,,de,2
Global Wealth Report,Global Wealth Report,MISC,,,de,2
Niederlage im Ersten Weltkrieg,Niederlage im Ersten Weltkrieg,MISC,,,de,2
Geflügelpest,Geflügelpest,MISC,,,de,2
Energiekrisen-Winter 2022/2023,Energiekrisen-Winter 2022/2023,MISC,,,de,2
Plötzlich 360 Euro,Plötzlich 360 Euro,MISC,,,de,2
Münchner Familie,Münchner Familie,MISC,,,de,2
Warum Krieg,Warum Krieg,MISC,,,de,2
Kotatsu,Kotatsu,MISC,,,de,2
Russlands Militär,Russlands Militär,MISC,,,de,2
V</em><em,V</em><em,MISC,,,de,2
Millionen Heizölkunden,Millionen Heizölkunden,MISC,,,de,2
Kohlelobby,Kohlelobby,MISC,,,de,2
Vorjahresverbrauch,Vorjahresverbrauch,MISC,,,de,2
Not,Not,MISC,,,de,2
griechische,griechische,MISC,,,de,2
Klimaabkommen von Paris,Klimaabkommen von Paris,MISC,,,de,2
Unser Land,Unser Land,MISC,,,de,2
IT-Security,IT-Security,MISC,,,de,2
Flüssiggas-Schiff,Flüssiggas-Schiff,MISC,,,de,2
Err:509,Err:509,MISC,,,de,2
Internationalen Raumstation,Internationalen Raumstation,MISC,,,de,2
Gesamtspeicherstand,Gesamtspeicherstand,MISC,,,de,2
Barrel,Barrel,MISC,,,de,2
Spar-Anreize,Spar-Anreize,MISC,,,de,2
Klima-Union,Klima-Union,MISC,,,de,2
netzpolitik.org,netzpolitik.org,MISC,,,de,2
Fecht-Weltcup,Fecht-Weltcup,MISC,,,de,2
gesamteuropäischer,gesamteuropäischer,MISC,,,de,2
Norwegisches,Norwegisches,MISC,,,de,2
News-Ticker,News-Ticker,MISC,,,de,2
Carl-Laemmle-Produzentenpreis,Carl-Laemmle-Produzentenpreis,MISC,,,de,2
Online-Shop,Online-Shop,MISC,,,de,2
Russische Uran-Lieferung Ende September,Russische Uran-Lieferung Ende September,MISC,,,de,2
Gaspipelines,Gaspipelines,MISC,,,de,2
System Putin,System Putin,MISC,,,de,2
dänischer,dänischer,MISC,,,de,2
Aufstand im Iran,Aufstand im Iran,MISC,,,de,2
konfrontativer,konfrontativer,MISC,0.0,0.0,de,2
Front +++ BND-Chef,Front +++ BND-Chef,MISC,,,de,2
Russland-Debakel,Russland-Debakel,MISC,,,de,2
Sowjetische,Sowjetische,MISC,,,de,2
Mobilisierungswelle,Mobilisierungswelle,MISC,0.0,0.0,de,2
Chrome,Chrome,MISC,,,de,2
Herbstferienreisenden,Herbstferienreisenden,MISC,,,de,2
Die Entscheidung über den Austritt,Die Entscheidung über den Austritt,MISC,,,de,2
Lokführer-Gewerkschaft GDL,Lokführer-Gewerkschaft GDL,MISC,,,de,2
Der kolumbianische,Der kolumbianische,MISC,,,de,2
Stromernte,Stromernte,MISC,,,de,2
Energy Vault,Energy Vault,MISC,,,de,2
Living,Living,MISC,,,de,2
Russische Militäranwerber,Russische Militäranwerber,MISC,,,de,2
Abkommens,Abkommens,MISC,,,de,2
Gestern,Gestern,MISC,,,de,2
Die Inflationsrisiken,Die Inflationsrisiken,MISC,,,de,2
Milliardenverlust,Milliardenverlust,MISC,,,de,2
Siemens Energy-Aktie,Siemens Energy-Aktie,MISC,,,de,2
EuropeDecoded,EuropeDecoded,MISC,,,de,2
Konzernchef Bruch,Konzernchef Bruch,MISC,,,de,2
Video-Streaming-Dienst Netflix,Video-Streaming-Dienst Netflix,MISC,,,de,2
Energiepreisbremse,Energiepreisbremse,MISC,0.0,0.0,de,2
Insights,Insights,MISC,,,de,2
Air Defender,Air Defender,MISC,,,de,2
Exp,Exp,MISC,,,de,2
Silvia Stöber.</em,Silvia Stöber.</em,MISC,,,de,2
Energiewirtschaftsgesetz,Energiewirtschaftsgesetz,MISC,,,de,2
BeschÃ¤ftigten,BeschÃ¤ftigten,MISC,,,de,2
EuropeNews nan,EuropeNews nan,MISC,,,de,2
Say no more,Say no more,MISC,,,de,2
Kiews Offensive,Kiews Offensive,MISC,,,de,2
Finanznot bei Deutschlands,Finanznot bei Deutschlands,MISC,,,de,2
EU-Debatte,EU-Debatte,MISC,,,de,2
Langzeitprognosen,Langzeitprognosen,MISC,,,de,2
G7-Außenministertreffen,G7-Außenministertreffen,MISC,,,de,2
BASF-Aktie,BASF-Aktie,MISC,,,de,2
Digitalverbandes,Digitalverbandes,MISC,,,de,2
Digitalve,Digitalve,MISC,,,de,2
Aufstand,Aufstand,MISC,,,de,2
Kinschal-Rakete,Kinschal-Rakete,MISC,,,de,2
Treffen in Luxemburg,Treffen in Luxemburg,MISC,,,de,2
Gaskrise,Gaskrise,MISC,,,de-DE,2
Die hartnäckig hohe Teuerung,Die hartnäckig hohe Teuerung,MISC,,,de,2
Flüssiggas-Umwandlung,Flüssiggas-Umwandlung,MISC,,,de,2
Energiespar-Traumpaar,Energiespar-Traumpaar,MISC,,,de,2
Chefgespräch,Chefgespräch,MISC,,,de,2
Nord-Stream-Gasleitungen,Nord-Stream-Gasleitungen,MISC,,,de,2
PCE-Kerninflation,PCE-Kerninflation,MISC,,,de,2
Polens Armee,Polens Armee,MISC,,,de,2
Französischer,Französischer,MISC,,,de,2
Preis für Erdgas,Preis für Erdgas,MISC,,,de,2
LEE,LEE,MISC,,,de,2
F.A.Z.-Schneller,F.A.Z.-Schneller,MISC,,,de,2
Fußball-WM nach Katar,Fußball-WM nach Katar,MISC,,,de,2
Taurus-Marschflugkörper,Taurus-Marschflugkörper,MISC,,,de,2
Zwei Drittel der Menschen in der,Zwei Drittel der Menschen in der,MISC,,,de,2
Von Kopfschmerz,Von Kopfschmerz,MISC,,,de,2
Solaris,Solaris,MISC,,,de,2
FOCUS-online-Gastautorin,FOCUS-online-Gastautorin,MISC,,,de,2
RT,RT,MISC,,,de,2
Gebäude-Energiegesetz,Gebäude-Energiegesetz,MISC,,,de,2
Kongress #,Kongress #,MISC,,,de,2
Faeser,Faeser,MISC,,,de,2
Anrainer-Staaten,Anrainer-Staaten,MISC,,,de,2
Gas-Tochter VNG,Gas-Tochter VNG,MISC,,,de,2
niedersächsische,niedersächsische,MISC,,,de,2
Bundesregier,Bundesregier,MISC,,,de,2
Deutschland russischen Kriegsverweigerern,Deutschland russischen Kriegsverweigerern,MISC,,,de,2
G 20,G 20,MISC,,,de,2
Ilko-Kutscheriw-Stiftung f…,Ilko-Kutscheriw-Stiftung f…,MISC,,,de,2
Bitdefender Home Scanner,Bitdefender Home Scanner,MISC,,,de,2
Krieg in Sudan,Krieg in Sudan,MISC,,,de,2
Kriegsausbruch,Kriegsausbruch,MISC,,,de,2
Hause schön im Warmen,Hause schön im Warmen,MISC,,,de,2
We Love,We Love,MISC,,,de,2
G20-Gipfels am liebsten,G20-Gipfels am liebsten,MISC,,,de,2
Instinct Crossover Solar,Instinct Crossover Solar,MISC,,,de,2
Instinct Crossover,Instinct Crossover,MISC,,,de,2
Cherson-Abzug,Cherson-Abzug,MISC,,,de,2
Chemieriese,Chemieriese,MISC,,,de,2
Sorgen macht der Winter,Sorgen macht der Winter,MISC,,,de,2
Instinct,Instinct,MISC,,,de,2
Videos schwedischer Medien,Videos schwedischer Medien,MISC,,,de,2
DER SPIEGELMehr,DER SPIEGELMehr,MISC,,,de,2
Lira,Lira,MISC,,,de,2
Luftabwehr 100,Luftabwehr 100,MISC,,,de,2
Massive,Massive,MISC,,,de,2
F-16 Fighting Falcon,F-16 Fighting Falcon,MISC,,,de,2
antirussische,antirussische,MISC,,,de,1
Luftangriffen und Zusammenstößen,Luftangriffen und Zusammenstößen,MISC,,,de,1
Russen-Söldner,Russen-Söldner,MISC,,,de,1
Alarm -,Alarm -,MISC,,,de,1
AfD-Russland-Reise,AfD-Russland-Reise,MISC,,,de,1
New-START-Vertrag,New-START-Vertrag,MISC,,,de,1
Vertrag zur Rüstungskontrolle,Vertrag zur Rüstungskontrolle,MISC,,,de,1
Angriff auf Saporischschja an</li><li,Angriff auf Saporischschja an</li><li,MISC,,,de,1
Sieben Minuten von,Sieben Minuten von,MISC,,,de,1
GeldstapelWer,GeldstapelWer,MISC,,,de,1
Ukraine-Krieg +++ Ukraine,Ukraine-Krieg +++ Ukraine,MISC,,,de,1
Meine Heimat,Meine Heimat,MISC,,,de,1
Fotografieren,Fotografieren,MISC,,,de,1
Belarus,Belarus,MISC,0.00282258064516129,0.0,de,1
Filmfestival im französischen Cannes,Filmfestival im französischen Cannes,MISC,,,de,1
Russische Putin-Gegner,Russische Putin-Gegner,MISC,,,de,1
Verbraucherpreise,Verbraucherpreise,MISC,0.0,0.0,de,1
Russische Invasion: Russland,Russische Invasion: Russland,MISC,,,de,1
Demons­trant,Demons­trant,MISC,,,de,1
abg… Ausgerechnet,abg… Ausgerechnet,MISC,,,de,1
Frieden für die Ukraine,Frieden für die Ukraine,MISC,,,de,1
Propa,Propa,MISC,,,de,1
Wagner-Söldnertruppe Europa,Wagner-Söldnertruppe Europa,MISC,,,de,1
RSF-Miliz im Sudan,RSF-Miliz im Sudan,MISC,,,de,1
Wir Armutsbetroffenen,Wir Armutsbetroffenen,MISC,,,de,1
Cash Stuffing,Cash Stuffing,MISC,,,de,1
Vielen Armutsbetroffenen,Vielen Armutsbetroffenen,MISC,,,de,1
Schlacht um den Donbass,Schlacht um den Donbass,MISC,,,de,1
Schlacht in Bachmut,Schlacht in Bachmut,MISC,,,de,1
NATO-Beteiligung auf +++,NATO-Beteiligung auf +++,MISC,,,de,1
Luftangriff auf Dnipro,Luftangriff auf Dnipro,MISC,,,de,1
Fußball-Ökosystems,Fußball-Ökosystems,MISC,,,de,1
katarischen,katarischen,MISC,,,de,1
Vattenfall-Studie,Vattenfall-Studie,MISC,,,de,1
Ukraine Frieden,Ukraine Frieden,MISC,,,de,1
Luftangriff auf die südostukrainische Stadt Dnipro,Luftangriff auf die südostukrainische Stadt Dnipro,MISC,,,de,1
Eurovision,Eurovision,MISC,,,de,1
Lawrow,Lawrow,MISC,0.0,0.0,de,1
SPD-Verfahren,SPD-Verfahren,MISC,,,de,1
Nordh,Nordh,MISC,,,de,1
Ukraine-Manifest,Ukraine-Manifest,MISC,,,de,1
Kinderzeichnungen aus der Ukraine,Kinderzeichnungen aus der Ukraine,MISC,,,de,1
Chlorhühnern,Chlorhühnern,MISC,,,de,1
Die AfD,Die AfD,MISC,,,de,1
das Jahr 2024,das Jahr 2024,MISC,,,de,1
Familie…,Familie…,MISC,,,de,1
Neue Spuren,Neue Spuren,MISC,,,de,1
Demokratie in Gefahr,Demokratie in Gefahr,MISC,,,de,1
Tannenhof-Prozess,Tannenhof-Prozess,MISC,,,de,1
Angriff auf die westrussische Region,Angriff auf die westrussische Region,MISC,,,de,1
vier Jahre lang,vier Jahre lang,MISC,,,de,1
Telegram-Video,Telegram-Video,MISC,,,de,1
Outdoor Lidl,Outdoor Lidl,MISC,,,de,1
PTBS,PTBS,MISC,,,de,1
Russische Invasion: Kiew,Russische Invasion: Kiew,MISC,,,de,1
G-20-Außenminister,G-20-Außenminister,MISC,,,de,1
U-Boot-Krieg,U-Boot-Krieg,MISC,,,de,1
Typ VII A,Typ VII A,MISC,,,de,1
Dritte Reich,Dritte Reich,MISC,,,de,1
Athenia,Athenia,MISC,,,de,1
indische,indische,MISC,,,de,1
Angriff auf Saporischschja an +++ Blinken,Angriff auf Saporischschja an +++ Blinken,MISC,,,de,1
Maidan-Proteste 2014,Maidan-Proteste 2014,MISC,,,de,1
Livet,Livet,MISC,,,de,1
Diversifizierungsplan,Diversifizierungsplan,MISC,,,de,1
Krieg in diesem Jahr,Krieg in diesem Jahr,MISC,,,de,1
OVD-Info,OVD-Info,MISC,,,de,1
G-20-Außenministertreffen,G-20-Außenministertreffen,MISC,,,de,1
Bachmut geschwächt +++,Bachmut geschwächt +++,MISC,,,de,1
New Yorker BörseDer,New Yorker BörseDer,MISC,,,de,1
Ostsee Insidern,Ostsee Insidern,MISC,,,de,1
Orkan Eunice,Orkan Eunice,MISC,,,de,1
Angriff auf Russland,Angriff auf Russland,MISC,,,de,1
Angriff auf Saporischschja,Angriff auf Saporischschja,MISC,,,de,1
Der Angriff auf die westrussische Region,Der Angriff auf die westrussische Region,MISC,,,de,1
"Ein Jahr Zeitenwende"" ++","Ein Jahr Zeitenwende"" ++",MISC,,,de,1
Belgorod-Angriff,Belgorod-Angriff,MISC,,,de,1
Radio Swoboda,Radio Swoboda,MISC,,,de,1
Ein Mann und eine Frau,Ein Mann und eine Frau,MISC,,,de,1
Belarus-Militärflughafen +++,Belarus-Militärflughafen +++,MISC,,,de,1
Spr,Spr,MISC,,,de,1
Gehen die Lichter,Gehen die Lichter,MISC,,,de,1
US-amerikanischen,US-amerikanischen,MISC,,,de,1
Suchoi Su-34,Suchoi Su-34,MISC,,,de,1
Rekordpreise,Rekordpreise,MISC,,,de,1
CoV-Toten,CoV-Toten,MISC,,,de,1
Das Landgericht in Hamburg,Das Landgericht in Hamburg,MISC,,,de,1
Schlupflöcher bei Öl-Sanktionen – Vier Maßnahmen,Schlupflöcher bei Öl-Sanktionen – Vier Maßnahmen,MISC,,,de,1
Dohse,Dohse,MISC,,,de,1
Krieg in der Ukrain… We use cookies and data to<,Krieg in der Ukrain… We use cookies and data to<,MISC,,,de,1
"Russland""</li><li","Russland""</li><li",MISC,,,de,1
Drohnen-Angriff auf Kiew,Drohnen-Angriff auf Kiew,MISC,,,de,1
Kampfjets für die,Kampfjets für die,MISC,,,de,1
Fighting Falcon,Fighting Falcon,MISC,,,de,1
Death from Above,Death from Above,MISC,,,de,1
Vonovia-Brief,Vonovia-Brief,MISC,,,de,1
Geiselnahme in Karlsruhe,Geiselnahme in Karlsruhe,MISC,,,de,1
Deutsche Extremisten,Deutsche Extremisten,MISC,,,de,1
"Die Zeit
</li><li>","Die Zeit
</li><li>",MISC,,,de,1
Rückversicherungspreise,Rückversicherungspreise,MISC,,,de,1
Ein greller Blitz,Ein greller Blitz,MISC,,,de,1
Reportage aus Hiroshima,Reportage aus Hiroshima,MISC,,,de,1
Giro dItalia,Giro dItalia,MISC,,,de,1
Oberste Richter,Oberste Richter,MISC,,,de,1
Ukraine-Engagement,Ukraine-Engagement,MISC,,,de,1
Schlacht um die weitgehend zerstörte Stadt,Schlacht um die weitgehend zerstörte Stadt,MISC,,,de,1
Journal du Dimanche,Journal du Dimanche,MISC,,,de,1
Origami des Todes,Origami des Todes,MISC,,,de,1
Nord-Stream-Explosionen,Nord-Stream-Explosionen,MISC,,,de,1
Pipeline-Sabotage +++,Pipeline-Sabotage +++,MISC,,,de,1
Punks und Popper,Punks und Popper,MISC,,,de,1
Ukrainisches Getreide,Ukrainisches Getreide,MISC,,,de,1
Nahrungsmittel-Grundversorgung,Nahrungsmittel-Grundversorgung,MISC,,,de,1
Französischer Kompakt-Klassiker,Französischer Kompakt-Klassiker,MISC,,,de,1
Real-time Data,Real-time Data,MISC,,,de,1
Aktuelles Angebot,Aktuelles Angebot,MISC,,,de,1
DER AKTIONÄR TV,DER AKTIONÄR TV,MISC,,,de,1
Nacht auf die Ukraine,Nacht auf die Ukraine,MISC,,,de,1
kirgisischen,kirgisischen,MISC,,,de,1
Tote und Verletzte bei Raketenangriffen – Luftalarm,Tote und Verletzte bei Raketenangriffen – Luftalarm,MISC,,,de,1
Explorer 1000 Pro,Explorer 1000 Pro,MISC,,,de,1
RSI,RSI,MISC,,,de,1
Jackery Explorer 1000 Pro,Jackery Explorer 1000 Pro,MISC,,,de,1
Deutsche Tornados,Deutsche Tornados,MISC,,,de,1
Erdogan,Erdogan,MISC,0.0,0.0,de,1
Heizungsgesetz</li><li,Heizungsgesetz</li><li,MISC,,,de,1
Unsolidarisch,Unsolidarisch,MISC,,,de,1
Tag für Tag,Tag für Tag,MISC,,,de,1
Ein Patriot-Raketensystem,Ein Patriot-Raketensystem,MISC,,,de,1
Homeoffice – Deutsche Unternehmen fürchten Cyberattacken,Homeoffice – Deutsche Unternehmen fürchten Cyberattacken,MISC,,,de,1
"- Ja, Butter","- Ja, Butter",MISC,,,de,1
rechts-religiösen Regierung,rechts-religiösen Regierung,MISC,,,de,1
Treibstoff-Notversorgung,Treibstoff-Notversorgung,MISC,,,de,1
Putin-Regierung,Putin-Regierung,MISC,,,de,1
Ost-Bachmut,Ost-Bachmut,MISC,,,de,1
Fox schnitt,Fox schnitt,MISC,,,de,1
Luftangriff auf Kiew ukrainischen,Luftangriff auf Kiew ukrainischen,MISC,,,de,1
Die Strafmaßnahmen der Ukraine,Die Strafmaßnahmen der Ukraine,MISC,,,de,1
Russische Ölimporte,Russische Ölimporte,MISC,,,de,1
Moskowien,Moskowien,MISC,,,de,1
So-yeon Schröder-Kim,So-yeon Schröder-Kim,MISC,,,de,1
Kalten K,Kalten K,MISC,,,de,1
Russisch-iranische,Russisch-iranische,MISC,,,de,1
Helden-Titel,Helden-Titel,MISC,,,de,1
Bester Schauspieler,Bester Schauspieler,MISC,,,de,1
Empfindliche Niederlage,Empfindliche Niederlage,MISC,,,de,1
Angriff in der Ukraine Krieg,Angriff in der Ukraine Krieg,MISC,,,de,1
Web Application Security,Web Application Security,MISC,,,de,1
outzusourcen,outzusourcen,MISC,,,de,1
Dreifaltigkeits-I,Dreifaltigkeits-I,MISC,,,de,1
Security,Security,MISC,0.35,0.0,de,1
Rutscht Deutschland,Rutscht Deutschland,MISC,,,de,1
Krieg in der Ukr,Krieg in der Ukr,MISC,,,de,1
Schlüssel-Abschnitten,Schlüssel-Abschnitten,MISC,,,de,1
Schlacht der Narrative,Schlacht der Narrative,MISC,,,de,1
Sorgen über eine Schuldenkris,Sorgen über eine Schuldenkris,MISC,,,de,1
SVB-Pleite,SVB-Pleite,MISC,,,de,1
Soyeon Schröder-Kim,Soyeon Schröder-Kim,MISC,,,de,1
DFB-Vize,DFB-Vize,MISC,,,de,1
inter,inter,MISC,,,de,1
Neue Technologien,Neue Technologien,MISC,,,de,1
Held der Ukraine,Held der Ukraine,MISC,,,de,1
Burnout-Gefahr,Burnout-Gefahr,MISC,,,de,1
Sipri-Institut,Sipri-Institut,MISC,,,de,1
Demokratie in Agonie,Demokratie in Agonie,MISC,,,de,1
Hyperschall-Raketen,Hyperschall-Raketen,MISC,,,de,1
Abrams-Übungspanzer,Abrams-Übungspanzer,MISC,,,de,1
Vermittler</li,Vermittler</li,MISC,,,de,1
NZZ STANDPUNKTE,NZZ STANDPUNKTE,MISC,,,de,1
Alle Versuche des Feindes,Alle Versuche des Feindes,MISC,,,de,1
Video-Statements,Video-Statements,MISC,,,de,1
Sturmgruppen von Wagner,Sturmgruppen von Wagner,MISC,,,de,1
Trumps,Trumps,MISC,,,de,1
pro-ukrainische,pro-ukrainische,MISC,,,de,1
Ukrainische Getreideexporte,Ukrainische Getreideexporte,MISC,,,de,1
Bachmut-Fall,Bachmut-Fall,MISC,,,de,1
Brjansk,Brjansk,MISC,0.0,0.0,de,1
Uralt-Panzer,Uralt-Panzer,MISC,,,de,1
Volkskongress,Volkskongress,MISC,,,de,1
Jahrestagung,Jahrestagung,MISC,,,de,1
Heizungsvorstoß,Heizungsvorstoß,MISC,,,de,1
Ärger um Gas- und Öl,Ärger um Gas- und Öl,MISC,,,de,1
Landesweiter Fliegeralarm,Landesweiter Fliegeralarm,MISC,,,de,1
Militärgerät,Militärgerät,MISC,,,de,1
G7-Beschluss,G7-Beschluss,MISC,,,de,1
G7-Gipfeltreffen,G7-Gipfeltreffen,MISC,,,de,1
BTR-50,BTR-50,MISC,,,de,1
Kriegstagen,Kriegstagen,MISC,,,de,1
Gipfeltreffens in,Gipfeltreffens in,MISC,,,de,1
Flammen auf +++Eine russische,Flammen auf +++Eine russische,MISC,,,de,1
Attentat ukrainischer Kräfte,Attentat ukrainischer Kräfte,MISC,,,de,1
Russische Invasion: London,Russische Invasion: London,MISC,,,de,1
brandstaetter ima…,brandstaetter ima…,MISC,,,de,1
Gut ein Jahr,Gut ein Jahr,MISC,,,de,1
Teil II,Teil II,MISC,,,de,1
Treffen der G7,Treffen der G7,MISC,,,de,1
Heiz-Gesetz,Heiz-Gesetz,MISC,,,de,1
Steckerfertig,Steckerfertig,MISC,,,de,1
Klima-Katastrophe,Klima-Katastrophe,MISC,,,de,1
Prigoschins Eroberungs-Behauptung,Prigoschins Eroberungs-Behauptung,MISC,,,de,1
Die russische,Die russische,MISC,,,de,1
Matthiae-Mahls,Matthiae-Mahls,MISC,,,de,1
Ich bin mir,Ich bin mir,MISC,,,de,1
Kriegs-Protest,Kriegs-Protest,MISC,,,de,1
Podiumsdiskussio,Podiumsdiskussio,MISC,,,de,1
Vaterlandsverteidigu,Vaterlandsverteidigu,MISC,,,de,1
Unter den Hilfsgütern,Unter den Hilfsgütern,MISC,,,de,1
Raketenangriff auf Saporischschja +++,Raketenangriff auf Saporischschja +++,MISC,,,de,1
NATO-Truppen in Europa,NATO-Truppen in Europa,MISC,,,de,1
Konferenz über Krieg,Konferenz über Krieg,MISC,,,de,1
Podolyak,Podolyak,MISC,,,de,1
