domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.zeit.de,-0.004090913144283922,0.1445372270647484,0.024570521092332123,0.07612905419792654,3026.0
www.n-tv.de,0.05024875118236352,0.22089366959086298,0.03584156672673422,0.09856865314360393,2090.0
www.faz.net,-0.009858789926731537,0.23331804748342225,0.050604081653402314,0.1086139709271986,1987.0
www.welt.de,0.024340141027171143,0.2114992482983151,0.07427298404742022,0.11090021953587197,1064.0
www.stern.de,0.007361749335495781,0.25509361641491357,0.06072002973374783,0.13795168780786132,1057.0
www.tagesschau.de,0.0010541539049444186,0.22520180293270214,0.06779533049295898,0.14107787250201562,1012.0
www.focus.de,-0.0075212184999621625,0.2495892959710109,0.0959802063418815,0.1523293937322407,788.0
www.morgenpost.de,0.02757341269841268,0.17565438986933268,0.0816566231212249,0.12012960607523447,565.0
www.handelsblatt.com,0.035388793533433154,0.20258883224012222,0.05713874952322266,0.11403158957433648,541.0
www.sueddeutsche.de,0.014335442335442336,0.24930340704975704,0.07619009462759464,0.1473928885418932,520.0
www.spiegel.de,0.03537743185160047,0.19805996158572114,0.08985097839610907,0.12311810042687092,421.0
www.tagesspiegel.de,0.013012186769800978,0.22787248759859652,0.059594613649182164,0.1149524664622214,394.0
www.wiwo.de,0.00865574030346758,0.20370708125419984,0.06361952861952865,0.10840338913486275,330.0
taz.de,-0.015960548435795963,0.2316523117395542,0.05571808371313321,0.12607500963769458,303.0
www.nzz.ch,0.0341304984478416,0.1754016565128161,0.06136282434252911,0.10288623181898152,271.0
www.bild.de,-0.005093949260615933,0.2628361490699106,0.04258326549993215,0.10978342957046755,234.0
consent.google.com,-0.017511467889908258,0.41328372831271193,0.05764525993883792,0.17684050963476663,218.0
www.diepresse.com,0.03075736961451247,0.2523705420891147,0.03922713529856387,0.1078141004006568,210.0
www.dw.com,0.007363844347262715,0.21199463671332375,0.03136985746679625,0.0747824890909526,196.0
orf.at,0.009302631578947368,0.24112017774648165,0.044225146198830396,0.11753508845998802,190.0
www.telepolis.de,-0.023762810898637673,0.19333741440653715,0.058175540557430315,0.1240789550699111,127.0
www.golem.de,0.07520676691729326,0.08842557498017876,0.014739974937343355,0.04090503272131463,114.0
www.jungewelt.de,0.03227591036414567,0.22061924998698154,0.0413235294117647,0.10041452539663889,102.0
www.basicthinking.de,0.14508107302750162,0.20291351643771036,0.11756134077562651,0.14239770528647755,84.0
www.heise.de,0.031121651785714285,0.2728673113017184,0.046484375,0.09510512015116881,64.0
www.freitag.de,0.005023210542078463,0.25728101402954545,0.041016771488469606,0.08871224197277801,53.0
www.businessinsider.de,0.03209523809523809,0.21665253593838088,0.04995918367346939,0.10518404707567575,35.0
stadt-bremerhaven.de,0.14420781893004114,0.21365933824374297,0.0625514403292181,0.1536868261537754,27.0
t3n.de,0.15626488095238092,0.29151671011466407,0.10277777777777776,0.16641457816022792,24.0
de.rt.com,-0.02543478260869565,0.17764840672504084,0.023550724637681156,0.06506854262506594,23.0
web.de,-0.09166666666666665,0.3641962230568693,0.03260869565217391,0.08608755539377273,23.0
winfuture.de,0.17484848484848484,0.31851295899932397,0.10151515151515152,0.20489441666800484,22.0
noe.orf.at,-0.028202380952380958,0.192315504218117,0.11624999999999999,0.13930272961210752,20.0
www.prnewswire.com,0.1918421052631579,0.2576585540484421,0.0,0.0,19.0
www.fr.de,-0.0856140350877193,0.3973815572145932,0.021929824561403508,0.07778821985042707,19.0
www.kino.de,0.20773809523809522,0.23255825435791638,0.05555555555555555,0.08084520834544431,18.0
www.manager-magazin.de,0.017268518518518513,0.25507492900740686,0.07453703703703704,0.11327248302351402,18.0
www.brigitte.de,0.04043981481481482,0.27546849843855076,0.11890873015873019,0.18899960870551114,18.0
www.der-postillon.com,0.11789682539682537,0.43520342349328295,0.024305555555555556,0.05355182867007871,16.0
www.perlentaucher.de,0.0184375,0.305520029500401,0.05395833333333333,0.09735744564347516,16.0
www.t-online.de,0.0882738095238095,0.27958272942838863,0.08571428571428572,0.1549547966698321,14.0
www.computerbase.de,0.1594047619047619,0.3033203766906386,0.0642857142857143,0.10638929137221152,14.0
ooe.orf.at,0.01408119658119658,0.14275441986372941,0.1673076923076923,0.1969160176624266,13.0
www.kicker.de,0.07529761904761906,0.18455354110424615,0.044444444444444446,0.10762198466155316,12.0
www.gamestar.de,0.19424963924963923,0.2780102935328106,0.06161616161616161,0.10742366067666939,11.0
netzpolitik.org,0.02424242424242423,0.20115826223311453,0.03787878787878787,0.08631045677955221,11.0
tirol.orf.at,-0.028901515151515154,0.17875400857269766,0.06250000000000001,0.1253467413040944,11.0
wien.orf.at,0.04958333333333333,0.1316298882060446,0.08833333333333335,0.1594841220472596,10.0
burgenland.orf.at,0.028333333333333332,0.2252255385383206,0.10500000000000001,0.1252281867848932,10.0
www.computerwoche.de,0.22222222222222224,0.22824872272121988,0.10416666666666667,0.11661705294268518,10.0
www.cio.de,-0.021583333333333336,0.2694537369531636,0.09516666666666666,0.14280793023593474,10.0
www.deutsche-startups.de,0.11304232804232803,0.170530708302566,0.05052910052910053,0.06988184247200006,9.0
www.ndr.de,0.1335185185185185,0.16400043285097954,0.0,0.0,9.0
hallespektrum.de,-0.12083333333333335,0.3587086213070436,0.0,0.0,9.0
www.pcgames.de,0.06259259259259259,0.23171928525803334,0.10296296296296298,0.14051931900043382,9.0
www.autobild.de,0.1568452380952381,0.20680411547372735,0.0875,0.12174328963613794,8.0
www.giga.de,0.20986607142857142,0.23382055058633794,0.14434523809523808,0.13811246373917038,8.0
de.euronews.com,0.0052083333333333304,0.05212498334665335,0.07083333333333333,0.14522833690871023,8.0
kaernten.orf.at,-0.10625,0.10310169890676059,0.18333333333333335,0.2867441755680875,8.0
vorarlberg.orf.at,-0.060416666666666674,0.2486770551896129,0.10833333333333334,0.1613435652009278,8.0
www.googlewatchblog.de,0.10392857142857141,0.09260468836337772,0.35833333333333334,0.23018712194888555,7.0
www.iphone-ticker.de,0.0894047619047619,0.34664887584080395,0.02976190476190476,0.078742598543589,7.0
www.msn.com,-0.010000000000000002,0.024494897427831785,0.06666666666666667,0.16329931618554522,6.0
science.orf.at,0.006111111111111113,0.2266217275713152,0.041666666666666664,0.10206207261596575,6.0
steiermark.orf.at,0.024999999999999994,0.14747881203752627,0.1365079365079365,0.15552315827194782,6.0
salzburg.orf.at,0.18157407407407408,0.15396023884117913,0.12870370370370368,0.14317461783925123,6.0
www.mobiflip.de,0.04722222222222222,0.19753105709867122,0.027777777777777776,0.06804138174397717,6.0
www.capital.de,-0.026785714285714284,0.23577650693928304,0.18571428571428572,0.24494897427831783,6.0
www.chip.de,0.09409722222222221,0.25386736703699486,0.14484126984126985,0.16085384886719145,6.0
futurezone.at,-0.05333333333333332,0.3571492062927699,0.13333333333333333,0.2981423969999719,5.0
www.finanzen.net,0.2507777777777778,0.27955531266550127,0.0,0.0,5.0
www.dealdoktor.de,-0.016666666666666673,0.3009245014211298,0.0,0.0,5.0
www.horizont.net,0.22766666666666663,0.1800061727336655,0.14500000000000002,0.22940139493908923,5.0
www.rtl.de,0.44333333333333336,0.29049765728640375,0.11666666666666665,0.16244657241348273,5.0
www.ifun.de,-0.09,0.21330729007701543,0.08,0.1788854381999832,5.0
praxistipps.chip.de,0.1088888888888889,0.32856191516785,0.19777777777777777,0.13869987138057358,5.0
www.wissenschaft.de,-0.07361111111111111,0.30094052671131544,0.0,0.0,5.0
oesterreich.orf.at,0.016666666666666663,0.07071067811865475,0.041666666666666664,0.08333333333333333,4.0
snipz.de,0.0,0.0,0.0,0.0,4.0
www.spektrum.de,0.0725,0.1820942979154848,0.09166666666666667,0.10671873729054747,4.0
www.discountfan.de,0.265625,0.3118117420816605,0.0,0.0,4.0
www.apfelpage.de,0.06499999999999999,0.1436430761761016,0.06666666666666667,0.13333333333333333,4.0
11freunde.de,-0.00992063492063492,0.07539682539682539,0.017857142857142856,0.03571428571428571,4.0
www.zdnet.de,0.2409375,0.21499848594428136,0.134375,0.13045393503711059,4.0
www.voltairenet.org,0.14444444444444446,0.20092379244472358,0.05555555555555555,0.09622504486493763,3.0
www.abendblatt.de,-0.11666666666666665,0.20207259421636903,0.0,0.0,3.0
'Kämpfe',0.0,0.0,0.0,0.0,3.0
www.appgefahren.de,0.3833333333333333,0.18427786989579983,0.0,0.0,3.0
www.fitforfun.de,0.15,0.14240006242195882,0.05555555555555555,0.09622504486493763,3.0
versicherungswirtschaft-heute.de,0.01944444444444444,0.03367876570272817,0.027777777777777776,0.048112522432468816,3.0
meedia.de,-0.08333333333333333,0.30855847635956024,0.0,0.0,3.0
www.br.de,0.20444444444444443,0.17905099625318832,0.1111111111111111,0.19245008972987526,3.0
oe3.orf.at,0.05833333333333333,0.10103629710818451,0.4166666666666667,0.5204164998665332,3.0
www.waz.de,0.07666666666666666,0.4354690957270485,0.0,0.0,3.0
'Ukraine',0.0,0.0,0.0,0.0,2.0
www.macerkopf.de,0.0,0.0,0.21428571428571427,0.3030457633656632,2.0
www.maclife.de,0.71,0.12727922061357863,0.0,0.0,2.0
sport.orf.at,0.2583333333333333,0.3653385036130495,0.08333333333333333,0.11785113019775792,2.0
www.rnd.de,0.2666666666666666,0.28284271247461895,0.0,0.0,2.0
rp-online.de,0.2333333333333333,0.0,0.0,0.0,2.0
scilogs.spektrum.de,0.04375,0.061871843353822904,0.0,0.0,2.0
www.24vita.de,0.14285714285714285,0.20203050891044214,0.0,0.0,2.0
sz-magazin.sueddeutsche.de,-0.09999999999999999,0.1414213562373095,0.125,0.1767766952966369,2.0
'Krieg',0.0,0.0,0.0,0.0,2.0
www.zdf.de,0.175,0.0,0.0,0.0,2.0
www.titanic-magazin.de,0.19166666666666665,0.2710575994548432,0.0,0.0,2.0
fm4.orf.at,0.19,0.26870057685088805,0.12142857142857143,0.030304576336566313,2.0
weather.com,-0.2375,0.08838834764831845,0.1875,0.2651650429449553,2.0
'Energiekosten',0.0,0.0,0.0,0.0,2.0
www.visions.de,0.0,1.0,0.0,1.0,1.0
'Geld sparen',0.0,1.0,0.0,1.0,1.0
www.rbb24.de,0.0,1.0,0.0,1.0,1.0
'Inflation',0.0,1.0,0.0,1.0,1.0
'Russland',0.0,1.0,0.0,1.0,1.0
www.vip.de,0.0,1.0,0.0,1.0,1.0
www.tvmovie.de,0.0,1.0,0.0,1.0,1.0
www.saechsische.de,0.0,1.0,0.0,1.0,1.0
akademie.dw.com,0.0,1.0,0.0,1.0,1.0
www.teltarif.de,0.0,1.0,0.0,1.0,1.0
'Solar',0.0,1.0,0.0,1.0,1.0
bildblog.de,0.0,1.0,0.0,1.0,1.0
gadgetwelt.de,0.0,1.0,0.0,1.0,1.0
blog.wiwo.de,0.0,1.0,0.0,1.0,1.0
de.catholicnewsagency.com,0.0,1.0,0.0,1.0,1.0
sanktionscenter.wordpress.com,0.0,1.0,0.0,1.0,1.0
prod.berliner-zeitung.de,0.0,1.0,0.0,1.0,1.0
www.aachener-zeitung.de,0.0,1.0,0.0,1.0,1.0
www.agrarheute.com,0.0,1.0,0.0,1.0,1.0
www.aponet.de,0.0,1.0,0.0,1.0,1.0
onlinemarketing.de,0.0,1.0,0.0,1.0,1.0
www.businesswire.com,0.0,1.0,0.0,1.0,1.0
www.computerbild.de,0.0,1.0,0.0,1.0,1.0
www.dailymotion.com,0.0,1.0,0.0,1.0,1.0
www.designmadeingermany.de,0.0,1.0,0.0,1.0,1.0
news.samsung.com,0.0,1.0,0.0,1.0,1.0
www.dwdl.de,0.0,1.0,0.0,1.0,1.0
help.orf.at,0.0,1.0,0.0,1.0,1.0
